3.7793 -259.85076380
3.7893 -259.85321150
3.7993 -259.85537795
3.8093 -259.85726980
3.8193 -259.85889538
3.8293 -259.86025865
3.8393 -259.86136583
3.8493 -259.86222534
3.8593 -259.86284027
3.8693 -259.86321810
3.8793 -259.86336524
3.8893 -259.86328400
3.8993 -259.86298350
3.9093 -259.86246653
3.9193 -259.86173984
3.9293 -259.86080659
3.9393 -259.85967284
3.9493 -259.85834424
3.9593 -259.85682317
3.9693 -259.85511671
3.9793 -259.85322820
