1 -270.68026470
2 -271.27896187
3 -271.28234648
4 -271.26789245
5 -271.26102004
6 -271.26073674
7 -271.26165211
8 -271.26230705
9 -271.26237798
10 -271.26206032
11 -271.26186722
12 -271.26191436
13 -271.26202844
14 -271.26207201
15 -271.26204270
