3.0793 -258.37627217
3.1793 -258.83121410
3.2793 -259.17386559
3.3793 -259.42681696
3.4793 -259.60785651
3.5793 -259.73144075
3.6793 -259.80925892
3.7793 -259.85076380
3.8793 -259.86336524
3.9793 -259.85322820
4.0793 -259.82529719
4.1793 -259.78362235
4.2793 -259.73146854
4.3793 -259.67152667
4.4793 -259.60595805
4.5793 -259.53652512
4.6793 -259.46469630
4.7793 -259.39160599
4.8793 -259.31821727
4.9793 -259.24529795
5.0793 -259.17348623
