3.0220 -269.88748556
3.1220 -270.32769026
3.2220 -270.65828448
3.3220 -270.90105682
3.4220 -271.07364851
3.5220 -271.19027428
3.6220 -271.26232100
3.7220 -271.29893976
3.8220 -271.30732540
3.9220 -271.29342656
4.0220 -271.26206032
4.1220 -271.21717655
4.2220 -271.16200450
4.3220 -271.09912402
4.4220 -271.03069649
4.5220 -270.95845184
4.6220 -270.88381836
4.7220 -270.80798455
4.8220 -270.73185690
4.9220 -270.65623001
5.0220 -270.58174662
