3.8669 -249.03976545
3.8769 -249.04219676
3.8869 -249.04436265
3.8969 -249.04626983
3.9069 -249.04792014
3.9169 -249.04932400
3.9269 -249.05048358
3.9369 -249.05140492
3.9469 -249.05209472
3.9569 -249.05255574
3.9669 -249.05279510
3.9769 -249.05281589
3.9869 -249.05262523
3.9969 -249.05222569
4.0069 -249.05162336
4.0169 -249.05082322
4.0269 -249.04983000
4.0369 -249.04864676
4.0469 -249.04728019
4.0569 -249.04573319
4.0669 -249.04400931
