3.1669 -247.69547594
3.2669 -248.10038989
3.3669 -248.40934428
3.4669 -248.64029784
3.5669 -248.80869819
3.6669 -248.92522116
3.7669 -248.99949974
3.8669 -249.03976545
3.9669 -249.05279510
4.0669 -249.04400931
4.1669 -249.01802628
4.2669 -248.97867956
4.3669 -248.92908714
4.4669 -248.87188894
4.5669 -248.80919713
4.6669 -248.74278278
4.7669 -248.67403437
4.8669 -248.60413252
4.9669 -248.53402083
5.0669 -248.46445357
5.1669 -248.39593181
